account_id,customer_id,account_type,balance,created_at
5081,1273,savings,5963.28,2026-05-06 22:33:09.798345
5082,4491,savings,1449.32,2025-05-27 11:21:21.184319
5083,3383,checking,24103.61,2023-09-22 21:16:44.489313
5084,3820,savings,20538.22,2025-10-28 11:10:29.412470
5085,4372,checking,35668.16,2023-11-09 16:55:18.624416
5086,157,checking,11477.16,2024-12-03 08:09:15.009228
5087,3900,savings,9045.52,2025-10-18 19:41:38.504671
5088,4125,checking,37442.8,2024-10-08 20:03:23.236628
5089,4068,checking,15873.26,2024-03-16 10:14:57.970929
5090,1044,savings,44317.01,2025-11-05 01:20:56.790024
5091,4016,checking,29540.7,2024-12-17 05:14:19.805499
5092,1631,savings,26655.07,2023-07-31 17:50:03.258995
5093,1403,savings,30462.1,2024-09-25 08:13:11.411571
5094,1548,savings,8423.03,2025-06-09 12:53:17.594817
5095,1746,savings,21375.97,2025-02-18 02:40:34.405849
5096,215,savings,12411.46,2025-04-16 09:31:58.427708
5097,419,savings,29925.92,2024-09-23 13:29:57.606415
5098,2506,checking,6396.08,2024-06-13 00:47:44.901337
5099,1058,checking,39936.81,2025-04-12 13:30:29.871478
5100,4876,savings,11214.28,2024-10-09 17:25:26.623861
5101,3989,savings,1465.88,2025-06-16 15:30:38.007803
5102,4074,checking,6124.71,2025-12-16 20:12:15.380367
5103,3528,checking,40735.06,2024-07-01 09:16:07.994442
5104,3848,checking,29326.97,2023-10-11 01:13:47.996595
5105,2,savings,2122.19,2025-04-28 07:32:47.977321
5106,820,savings,28738.83,2026-04-17 18:42:52.187607
5107,2580,checking,23616.5,2025-10-17 15:54:02.657623
5108,3933,savings,41839.66,2024-04-30 21:49:36.419931
5109,3230,checking,40674.26,2025-01-30 04:53:51.387939
5110,1960,checking,24930.56,2024-07-20 11:04:44.902147
5111,1161,checking,25525.45,2024-03-01 22:19:09.408702
5112,320,checking,35560.05,2024-08-15 12:23:14.957591
5113,4109,savings,2238.63,2025-10-20 23:18:16.073138
5114,3472,savings,35827.33,2025-07-12 19:11:01.889043
5115,4474,checking,4337.87,2024-09-27 03:35:22.364448
5116,3570,savings,1421.57,2026-05-12 16:21:32.196160
5117,2465,savings,2881.04,2025-04-29 22:35:13.622732
5118,3561,savings,24898.82,2024-03-17 17:46:57.637115
5119,1439,savings,45357.69,2026-01-10 17:09:27.110866
5120,1269,checking,32395.16,2026-01-05 13:35:53.650388
5121,2207,checking,17764.37,2025-12-27 05:05:56.085077
5122,1961,checking,561.09,2024-02-04 07:39:27.312010
5123,4582,savings,33783.8,2024-12-29 05:51:38.811086
5124,99,checking,34859.1,2024-01-16 21:54:55.469833
5125,1049,checking,20110.06,2026-01-21 14:11:32.841958
5126,2525,savings,11546.84,2025-10-18 21:41:38.181798
5127,1713,checking,21993.32,2026-03-07 01:53:14.973074
5128,1372,savings,22102.2,2024-11-28 07:32:41.956759
5129,3210,checking,49704.6,2026-02-28 09:52:16.555020
5130,2332,checking,29650.6,2026-03-21 21:45:53.111538
5131,3263,savings,18620.26,2026-01-15 16:58:47.843415
5132,1292,savings,18327.98,2024-11-30 01:45:51.029512
5133,3266,savings,40678.26,2024-07-06 22:54:32.093253
5134,3249,savings,46233.25,2026-02-12 19:22:05.581858
5135,1995,checking,28304.59,2023-11-09 13:16:09.862187
5136,1589,savings,14417.2,2026-03-25 12:46:06.952987
5137,3939,savings,950.12,2025-08-15 09:36:46.875767
5138,3306,savings,40546.49,2025-07-21 03:54:16.154768
5139,1570,checking,42876.44,2025-01-29 14:10:40.461648
5140,4258,checking,43070.83,2024-11-18 19:24:29.891295
5141,2684,savings,23723.15,2026-02-26 21:42:58.616678
5142,1809,checking,21580.75,2024-09-22 20:46:46.104532
5143,3234,savings,9721.46,2024-05-04 14:35:13.611995
5144,553,checking,47116.62,2025-02-03 02:33:32.560035
5145,3409,savings,27067.48,2026-05-13 19:47:02.179872
5146,4402,savings,42415.1,2024-07-07 04:08:15.804534
5147,2823,savings,24562.77,2024-09-30 06:27:32.112034
5148,261,savings,10524.1,2026-03-12 21:35:37.937751
5149,3073,savings,35083.29,2025-05-01 06:02:02.897809
5150,4101,checking,25587.46,2024-05-20 17:46:52.489069
5151,288,savings,36624.56,2023-11-11 23:21:43.880059
5152,4441,savings,42159.19,2024-07-19 16:03:16.326379
5153,2808,checking,6060.23,2023-07-26 01:09:05.400375
5154,2255,savings,20234.49,2024-11-19 12:22:31.285470
5155,4385,checking,23671.73,2023-11-17 08:20:26.096233
5156,3762,checking,7266.01,2026-05-06 05:34:36.806872
5157,374,checking,11341.59,2024-09-16 21:48:35.667461
5158,1169,checking,5352.27,2025-12-17 16:35:40.698285
5159,4438,savings,32707.92,2024-11-12 23:32:06.217019
5160,1809,checking,5059.46,2023-12-06 16:07:23.799027
5161,4347,checking,2735.3,2025-04-11 17:38:56.994195
5162,4734,savings,24386.5,2024-12-05 13:59:58.491194
5163,3688,checking,15940.49,2026-02-10 08:16:44.291143
5164,735,checking,24010.13,2024-01-01 15:06:57.586064
5165,1547,checking,10617.14,2026-03-18 20:14:52.508063
5166,117,savings,5485.74,2024-09-02 11:25:13.659498
5167,3002,checking,29812.52,2025-08-22 07:45:29.977690
5168,759,savings,12195.82,2024-02-07 22:02:16.882543
5169,3450,savings,26135.72,2024-03-07 04:34:26.978422
5170,338,savings,39546.95,2024-05-31 20:10:29.891972
5171,3128,savings,3045.85,2024-07-18 23:50:25.193607
5172,1624,savings,45361.07,2025-10-04 14:40:41.897156
5173,2890,savings,14484.86,2025-09-15 11:56:29.103359
5174,4179,checking,27658.74,2023-07-18 19:55:46.619085
5175,792,savings,21190.09,2026-02-15 23:55:46.317933
5176,2942,checking,2705.3,2023-08-05 20:39:51.190728
5177,895,savings,36513.21,2024-01-11 19:13:38.668354
5178,3270,checking,35312.13,2025-12-04 18:09:00.553803
5179,480,savings,37294.81,2025-11-19 20:27:39.571043
5180,3297,savings,42767.78,2026-01-06 07:06:37.832009
5181,1095,checking,44581.54,2026-03-03 00:46:55.253033
5182,4305,savings,22815.83,2025-10-27 07:39:17.855621
5183,2773,checking,16985.26,2025-12-31 11:57:02.539597
5184,1094,checking,20637.0,2025-01-24 02:51:15.757477
5185,482,savings,28370.56,2024-05-12 15:10:55.816410
5186,1639,checking,37880.84,2023-08-06 23:55:52.050062
5187,2774,savings,24574.02,2023-12-27 11:30:18.309034
5188,3274,checking,13225.34,2024-07-14 04:33:41.232589
5189,1872,savings,3242.14,2026-04-29 16:09:04.981964
5190,70,savings,44267.41,2026-05-11 20:49:37.044192
5191,4289,checking,29919.7,2025-11-17 20:16:08.415050
5192,2534,checking,36531.34,2025-04-25 22:28:37.963444
5193,4854,checking,36926.4,2024-06-25 13:56:58.682983
5194,4461,savings,29988.05,2024-07-12 09:10:12.467159
5195,4492,checking,8679.35,2025-12-31 16:47:10.382933
5196,4908,savings,4436.0,2026-01-02 01:18:36.408098
5197,2146,savings,49805.92,2025-03-16 16:23:21.804379
5198,1705,checking,9333.23,2025-04-10 23:25:10.783928
5199,1913,savings,13559.68,2024-03-09 23:19:57.478496
5200,1269,checking,48592.23,2025-10-05 03:01:50.483123
5201,1956,checking,44631.95,2024-11-14 23:23:54.340841
5202,644,savings,16433.8,2025-12-27 14:22:19.833671
5203,1680,savings,21224.9,2024-04-05 04:30:54.484302
5204,4778,checking,34043.9,2024-10-27 23:25:06.937211
5205,284,savings,2750.07,2023-10-09 06:19:36.377514
5206,3728,savings,31356.79,2025-02-10 08:05:54.184349
5207,1565,savings,28975.86,2024-03-21 09:53:44.052191
5208,1944,savings,40686.29,2025-08-18 16:09:19.575017
5209,3088,checking,10170.82,2025-08-15 06:50:45.586836
5210,158,savings,21630.68,2023-12-15 09:57:42.953532
5211,4587,checking,38781.63,2023-10-11 15:23:30.304837
5212,474,savings,34516.68,2025-11-11 03:22:42.587644
5213,2655,savings,43440.24,2024-04-17 03:33:51.382067
5214,2461,checking,2469.65,2024-09-19 16:17:29.349296
5215,7,savings,18434.14,2023-11-28 10:48:02.710000
5216,1594,savings,47222.16,2024-09-04 22:41:44.443764
5217,548,checking,14536.8,2024-06-23 20:14:37.065216
5218,3757,savings,39453.06,2023-06-25 01:44:57.626649
5219,4560,savings,43714.21,2026-05-26 06:07:00.964902
5220,1551,savings,18444.9,2025-04-09 16:01:11.568622
5221,4650,checking,37871.94,2025-10-28 01:30:54.526374
5222,1093,savings,43393.72,2024-07-22 17:19:04.727717
5223,2870,savings,46712.31,2024-07-07 01:42:52.663378
5224,4072,savings,35319.11,2026-06-09 10:42:01.403156
5225,543,savings,47692.81,2025-08-07 01:01:33.817473
5226,4301,checking,49910.07,2024-11-23 11:46:11.365691
5227,4127,savings,12709.7,2025-02-06 16:53:45.484394
5228,1877,checking,46432.26,2024-07-19 08:55:20.391719
5229,2595,savings,11849.04,2025-09-07 13:08:02.875573
5230,1252,checking,40677.36,2026-01-21 19:45:23.874346
5231,1258,checking,41942.04,2024-02-07 09:40:52.847247
5232,4326,savings,47438.09,2023-07-05 19:42:30.501589
5233,2299,checking,3883.27,2026-02-10 17:06:15.539140
5234,4854,savings,23018.51,2023-11-02 21:40:38.873063
5235,143,checking,49492.88,2025-02-17 14:02:01.595588
5236,3225,checking,21743.53,2025-05-26 18:34:50.231952
5237,4683,checking,725.66,2025-10-14 07:45:55.354603
5238,3714,savings,24778.61,2025-02-10 16:21:42.068687
5239,3873,savings,25705.16,2024-02-29 18:49:48.063910
5240,1718,savings,36600.71,2024-11-16 21:26:03.813000
5241,2028,savings,45700.32,2025-03-13 00:37:06.451955
5242,4324,savings,25295.6,2024-01-07 15:07:46.377385
5243,2948,checking,43794.49,2026-02-08 18:42:58.924331
5244,3088,checking,25400.61,2023-11-04 18:06:29.884226
5245,943,checking,33190.19,2025-09-12 05:46:00.262983
5246,1661,checking,2507.71,2025-06-08 21:08:20.671804
5247,1829,savings,22962.49,2023-09-17 03:15:36.885019
5248,543,checking,30639.24,2026-03-26 18:40:38.229015
5249,1749,savings,44047.33,2025-04-04 01:21:06.766468
5250,2221,checking,1962.76,2024-01-16 22:55:22.449645
5251,2000,checking,4741.58,2024-11-28 03:50:38.980340
5252,3153,checking,26491.24,2023-10-06 02:23:42.001295
5253,51,savings,28815.32,2025-05-17 16:02:46.349352
5254,3475,savings,30150.56,2024-11-05 10:01:44.031512
5255,1122,savings,36711.03,2025-05-19 09:18:39.550496
5256,3236,checking,27649.69,2025-07-06 15:30:19.900900
5257,2665,savings,47138.92,2025-11-07 02:13:00.408832
5258,829,savings,18187.25,2025-11-27 17:00:05.557990
5259,3727,savings,11207.14,2025-07-20 21:33:16.141687
5260,4638,savings,32083.4,2024-07-27 21:25:48.593952
5261,2325,savings,6136.3,2024-03-24 00:16:03.459836
5262,763,checking,23142.18,2025-09-09 13:54:15.957635
5263,4582,savings,32688.52,2026-02-19 06:44:40.470301
5264,3550,checking,30161.56,2025-03-29 10:59:11.245739
5265,3538,savings,24860.42,2023-11-08 20:09:45.924190
5266,569,checking,4032.78,2024-07-14 14:59:16.942150
5267,4582,savings,2113.14,2024-03-24 21:54:32.543276
5268,151,checking,12823.86,2025-11-29 19:22:24.307156
5269,523,savings,11832.94,2023-09-16 15:05:42.655730
5270,1044,savings,33270.78,2024-12-17 07:05:25.704530
5271,2828,savings,37929.16,2023-09-20 06:07:02.342991
5272,40,savings,49988.12,2024-04-20 23:39:32.318138
5273,3454,checking,48501.16,2024-09-29 08:48:35.694972
5274,453,savings,39053.97,2024-09-11 23:40:28.549791
5275,1963,checking,6368.5,2023-12-31 19:44:12.421719
5276,2770,checking,21864.98,2025-05-08 22:06:48.931500
5277,4958,savings,24713.71,2024-02-26 01:07:50.753287
5278,3064,checking,41797.18,2024-02-08 18:11:03.975589
5279,392,savings,33809.82,2025-10-06 05:31:26.711791
5280,4482,savings,3671.8,2025-05-16 15:14:28.570614
5281,2681,checking,46362.85,2025-01-14 19:13:23.595227
5282,301,savings,1355.65,2024-12-24 05:21:03.410936
5283,4897,checking,33091.92,2025-10-19 18:04:32.633095
5284,2279,savings,17753.97,2024-01-21 09:45:23.668833
5285,3260,checking,47463.26,2025-08-09 04:32:44.602241
5286,3404,checking,13834.09,2026-05-25 03:44:04.895269
5287,546,savings,44008.65,2026-06-03 21:19:56.488054
5288,2001,checking,48560.19,2023-07-11 02:21:42.326774
5289,1640,checking,39855.57,2026-05-13 19:55:40.186450
5290,297,savings,16027.32,2025-04-27 14:13:17.186660
5291,2440,savings,34689.25,2024-06-09 14:56:03.774864
5292,3844,savings,2256.44,2024-03-31 05:27:58.246144
5293,3671,savings,1013.51,2026-02-18 22:39:27.718777
5294,325,savings,12688.54,2024-11-04 16:15:14.099597
5295,1614,checking,27328.85,2024-03-29 20:32:53.574750
5296,1736,checking,16146.28,2025-06-14 16:11:34.545834
5297,1305,savings,45605.2,2025-09-26 02:49:00.927022
5298,4500,savings,29885.41,2025-11-06 10:25:10.611204
5299,2508,savings,30819.77,2024-03-18 14:21:03.364656
5300,4576,savings,42980.02,2025-07-03 10:18:09.815344
5301,558,checking,13347.29,2024-06-06 06:17:43.252050
5302,3420,savings,10323.83,2025-05-28 11:34:18.088280
5303,4072,savings,24742.79,2023-11-15 04:24:59.530165
5304,4969,checking,35265.65,2024-12-01 03:16:54.644639
5305,3915,checking,39366.75,2026-04-14 02:53:57.026478
5306,3455,savings,14942.84,2025-06-11 18:30:45.689285
5307,1861,savings,6063.55,2025-01-31 23:59:09.959839
5308,216,checking,10242.83,2025-12-21 09:02:11.296770
5309,152,checking,48272.32,2026-01-29 20:20:13.769768
5310,4198,checking,24405.81,2024-03-22 20:54:18.007079
5311,2276,checking,8847.46,2026-04-08 14:00:43.690133
5312,4783,savings,8183.26,2024-01-16 02:53:19.625575
5313,1865,savings,39099.27,2023-09-09 09:17:58.192797
5314,4539,checking,26381.81,2023-10-31 21:48:45.652261
5315,336,savings,48613.22,2026-06-11 11:29:40.771489
5316,3558,savings,12712.08,2024-05-27 22:59:04.326706
5317,4217,savings,5212.41,2025-06-15 17:31:21.627546
5318,4375,checking,45291.11,2024-07-17 13:56:00.631965
5319,3548,checking,27513.18,2025-06-03 00:37:25.301488
5320,1644,checking,48852.2,2024-07-21 17:11:24.627483
5321,1157,savings,19037.5,2026-05-14 00:36:39.040923
5322,2955,checking,29730.22,2024-10-18 19:08:33.270244
5323,4222,checking,32492.57,2025-08-31 19:39:46.314117
5324,2624,savings,27478.3,2025-06-15 08:16:37.941537
5325,1370,checking,5384.89,2024-10-01 17:05:03.084237
5326,3222,savings,45898.03,2024-08-13 20:33:25.452994
5327,4126,savings,46806.8,2024-01-14 14:52:38.433335
5328,151,savings,17576.22,2025-02-15 08:28:58.278311
5329,1268,checking,37729.12,2024-02-10 15:19:47.214235
5330,2032,checking,34513.79,2025-05-14 05:15:09.465490
5331,272,savings,30274.16,2024-09-01 19:46:29.033267
5332,3528,checking,35084.83,2025-08-17 08:24:33.217469
5333,2680,savings,37430.56,2025-11-26 08:10:11.545024
5334,3831,savings,16315.78,2023-06-16 07:45:45.301289
5335,1003,checking,4564.07,2025-10-28 21:48:46.883438
5336,4549,checking,4983.53,2025-03-25 08:28:51.263024
5337,4656,checking,38634.43,2024-12-25 07:43:06.005616
5338,2829,savings,18052.33,2025-10-25 16:20:28.707752
5339,2614,savings,5893.9,2023-12-23 17:29:22.503373
5340,3910,savings,27482.88,2024-05-05 22:55:15.326879
5341,2358,checking,21703.4,2024-08-01 09:08:51.159658
5342,1562,checking,22141.96,2023-12-08 08:49:54.404861
5343,4386,checking,22675.33,2025-12-29 19:33:31.735849
5344,1342,checking,17707.59,2025-10-13 00:57:12.486877
5345,1015,checking,11036.64,2026-04-11 08:14:54.619676
5346,4176,checking,36008.69,2023-08-10 20:57:54.790130
5347,4541,savings,4315.25,2026-01-02 04:57:28.104837
5348,1746,savings,47592.37,2025-02-09 12:37:45.962955
5349,2679,checking,25285.15,2024-06-18 12:59:12.484408
5350,2013,checking,47950.47,2025-04-18 05:36:09.759469
5351,693,checking,44329.67,2024-12-02 23:40:00.022645
5352,3020,savings,38863.62,2024-03-30 00:58:31.351142
5353,4046,checking,41100.21,2026-02-28 11:43:52.567893
5354,1216,savings,11551.02,2025-12-20 13:25:53.504619
5355,4958,checking,24486.99,2024-06-10 02:49:50.871719
5356,684,savings,24443.78,2026-04-25 08:35:31.103869
5357,2314,checking,14219.08,2023-09-28 20:29:42.061493
5358,3724,checking,20365.46,2023-10-14 23:09:47.131065
5359,1146,savings,42876.9,2025-06-21 08:23:08.925392
5360,4926,checking,35396.83,2023-12-21 21:03:56.918751
5361,2308,checking,35724.79,2025-09-03 10:47:52.130244
5362,2290,savings,1966.98,2024-02-27 09:18:03.549275
5363,1785,checking,34491.73,2024-06-20 06:59:20.742852
5364,3272,savings,18142.76,2023-10-10 03:45:00.870213
5365,2735,checking,37599.01,2024-01-22 23:55:23.455211
5366,2764,savings,33471.01,2024-12-30 05:47:27.246125
5367,3166,savings,7021.75,2025-04-04 14:21:13.407843
5368,2054,savings,21277.11,2023-09-30 08:58:12.400916
5369,4370,savings,14301.91,2024-06-12 01:44:29.297334
5370,722,checking,11745.49,2024-08-10 18:10:26.191129
5371,1639,checking,16485.07,2025-12-02 13:54:35.550770
5372,4680,checking,32305.66,2025-08-14 14:26:54.416242
5373,3807,savings,7224.18,2023-09-22 01:59:10.037359
5374,1462,savings,16083.83,2025-09-21 03:50:06.307887
5375,1054,savings,28532.07,2026-05-12 23:47:45.248414
5376,2612,checking,43364.92,2024-11-28 16:45:19.908672
5377,3848,checking,13129.45,2025-07-12 15:03:16.895732
5378,4878,checking,31846.0,2024-11-24 09:10:12.219489
5379,2131,savings,32320.93,2025-01-14 23:37:02.242414
5380,895,checking,43117.79,2025-03-16 16:51:13.692445
5381,2865,savings,16112.84,2026-03-25 05:05:51.525110
5382,3087,checking,3930.43,2024-09-17 15:11:18.755449
5383,4003,checking,31040.72,2024-05-19 22:54:40.315758
5384,773,savings,32528.5,2024-05-21 09:40:16.812812
5385,4507,checking,18257.82,2024-09-05 03:03:29.543010
5386,2737,savings,32286.35,2025-08-11 07:04:40.531496
5387,702,checking,7682.43,2023-12-14 05:46:59.869416
5388,3031,savings,38761.17,2024-05-19 19:17:29.803130
5389,3578,checking,46683.45,2026-03-30 06:24:13.365563
5390,2528,savings,41985.31,2024-12-27 12:19:30.028093
5391,952,checking,37999.34,2024-06-14 20:23:22.452297
5392,390,checking,8238.02,2023-12-02 19:28:28.568362
5393,2722,savings,41390.95,2023-12-17 07:13:33.520275
5394,1306,savings,45759.88,2025-12-29 16:32:50.371915
5395,1312,checking,8124.61,2024-02-27 00:42:52.364816
5396,3781,checking,13699.78,2024-06-26 08:04:49.298669
5397,1388,savings,18762.47,2025-06-14 23:00:20.559750
5398,3504,savings,42720.49,2023-12-07 05:10:17.473278
5399,3411,checking,37514.2,2024-06-07 06:14:55.283962
5400,2740,savings,43878.11,2026-02-17 06:00:40.356980
5401,4910,savings,34501.25,2024-01-10 17:17:56.774083
5402,3182,savings,19503.7,2025-06-20 01:37:32.804795
5403,2022,checking,2562.14,2025-03-29 07:09:53.996017
5404,544,checking,14496.22,2023-12-06 22:00:12.969756
5405,2058,checking,15025.12,2024-01-05 06:05:02.853832
5406,4853,checking,2758.7,2026-02-09 18:17:37.881184
5407,4089,checking,11943.21,2026-03-28 14:39:20.923592
5408,3926,savings,41437.3,2026-05-02 12:57:32.821187
5409,676,savings,24969.99,2024-01-09 06:50:51.320940
5410,1144,savings,37121.87,2026-01-08 12:46:09.750324
5411,4016,savings,47094.49,2025-02-27 07:19:46.558111
5412,1441,checking,48953.45,2023-08-26 19:05:22.009475
5413,657,savings,27453.67,2025-11-11 07:47:57.441865
5414,4441,checking,14115.06,2025-01-30 15:07:42.198076
5415,747,savings,23205.05,2025-05-12 18:45:04.114603
5416,3803,checking,9190.95,2025-07-19 05:48:25.413840
5417,4253,checking,30679.08,2025-08-04 13:32:51.910770
5418,2725,savings,45636.58,2023-11-22 08:19:58.971160
5419,1704,checking,6488.85,2026-02-28 11:07:48.015478
5420,3302,savings,10325.93,2025-03-09 13:02:48.238981
5421,1543,checking,30982.97,2024-06-12 21:20:25.396729
5422,3800,checking,19182.73,2024-03-23 11:18:24.777586
5423,4757,checking,41438.06,2025-10-25 04:42:41.543529
5424,2895,checking,16495.97,2023-08-18 05:06:41.378254
5425,4342,checking,22905.06,2024-05-27 02:27:13.547289
5426,4444,savings,22517.66,2025-03-18 02:25:11.098850
5427,3380,checking,27531.13,2025-05-20 10:51:23.860661
5428,1136,savings,37479.23,2025-03-26 02:17:33.336437
5429,3190,checking,34100.58,2024-07-31 05:24:16.211834
5430,1524,checking,31621.38,2026-05-26 17:04:37.209318
5431,4818,savings,23150.12,2024-07-19 22:06:07.529005
5432,845,savings,4443.45,2024-10-10 08:54:45.816381
5433,3162,checking,41160.9,2023-09-21 12:14:03.813085
5434,140,checking,46081.02,2024-02-23 01:35:36.988920
5435,1009,checking,46918.31,2024-12-16 13:12:59.887858
5436,1350,savings,9861.42,2023-07-25 04:02:05.224097
5437,2202,checking,46925.71,2024-12-22 09:12:24.492557
5438,2815,savings,38400.38,2025-11-01 03:45:06.300014
5439,4940,checking,29629.83,2023-12-08 00:48:42.442648
5440,3131,checking,33404.24,2023-12-11 04:05:28.223476
5441,4192,savings,31588.49,2026-02-27 23:46:08.218292
5442,3878,checking,29649.55,2026-02-16 21:56:35.936132
5443,1381,savings,3380.22,2025-12-21 10:53:48.137717
5444,2252,checking,49360.55,2025-01-14 18:17:32.366352
5445,594,savings,17506.87,2026-02-07 21:16:28.204346
5446,1363,checking,26335.94,2025-06-30 12:34:47.306974
5447,3452,savings,12799.3,2025-12-08 19:27:33.048919
5448,777,checking,18742.27,2025-11-23 05:58:07.343834
5449,4918,savings,30343.06,2024-04-29 14:05:29.953904
5450,3490,checking,12580.16,2025-07-11 16:02:39.079497
5451,2163,checking,40348.64,2024-02-10 10:45:16.218846
5452,1586,checking,48931.83,2024-10-27 08:42:32.681977
5453,1434,savings,49492.81,2023-09-30 06:57:32.273914
5454,3530,checking,47976.43,2024-09-29 19:23:53.981672
5455,2355,savings,35241.36,2024-03-04 04:23:28.525873
5456,320,savings,2070.82,2024-12-11 19:04:32.328040
5457,1003,savings,37866.07,2024-07-23 07:46:53.559578
5458,1055,checking,16912.58,2024-10-12 02:24:05.759898
5459,350,savings,10314.89,2024-09-21 20:24:17.973880
5460,1711,checking,28982.27,2024-09-23 02:11:16.163013
5461,952,savings,39370.78,2026-01-21 19:05:18.184440
5462,2035,savings,27305.26,2023-11-23 11:38:35.772443
5463,487,savings,16627.15,2026-02-07 11:19:58.219688
5464,822,savings,34878.75,2025-11-28 04:02:33.149946
5465,4838,checking,27191.16,2024-10-23 16:50:02.223480
5466,619,savings,30306.89,2025-09-25 00:49:27.752814
5467,2480,checking,38920.52,2024-04-15 01:53:23.228581
5468,2035,checking,23945.18,2025-09-21 14:12:34.947199
5469,2303,checking,48770.87,2023-07-13 17:04:15.183468
5470,2894,savings,47115.29,2024-12-18 16:37:01.988425
5471,2850,savings,39272.92,2024-09-06 10:59:45.673165
5472,2814,savings,4769.96,2024-10-24 04:14:46.519462
5473,3642,savings,37663.52,2024-01-22 21:07:34.616430
5474,1936,checking,7952.39,2023-10-26 23:48:55.258488
5475,4041,checking,47686.14,2024-02-06 15:23:44.177055
5476,3681,checking,17246.06,2024-01-09 13:43:46.366379
5477,1623,checking,48976.68,2025-09-02 03:42:58.721465
5478,960,checking,40941.64,2025-10-07 18:23:16.148563
5479,4885,checking,42193.2,2024-03-15 12:48:42.775485
5480,4069,savings,17735.35,2025-05-31 13:19:17.811534
5481,1744,checking,16406.45,2024-08-08 08:18:34.222287
5482,2859,checking,12760.72,2024-07-09 21:32:25.096077
5483,2125,savings,11603.62,2025-11-01 13:18:12.454167
5484,1838,savings,14157.22,2025-05-30 01:02:55.907902
5485,3847,savings,37632.77,2023-10-28 00:29:21.837989
5486,2847,checking,35129.13,2025-05-02 09:59:09.438684
5487,2384,checking,41858.3,2025-12-23 17:56:47.465059
5488,982,checking,17518.05,2025-07-22 04:18:46.052346
5489,4107,checking,7713.92,2025-11-17 16:58:48.883184
5490,2456,savings,4932.15,2024-08-26 00:31:23.492985
5491,3279,savings,1290.57,2026-01-01 06:32:03.547183
5492,838,checking,19059.73,2025-05-23 09:49:24.656049
5493,1024,savings,24033.99,2025-07-22 05:11:57.310057
5494,929,checking,1222.16,2024-07-29 10:01:39.742256
5495,4199,checking,1393.91,2025-06-13 18:06:18.659698
5496,1707,savings,4261.07,2025-03-03 18:07:18.879483
5497,611,savings,7132.93,2023-12-19 04:05:23.716846
5498,2066,savings,76.1,2024-04-27 16:47:52.642455
5499,3007,checking,28145.72,2024-06-01 09:15:02.340826
5500,2686,checking,19026.09,2026-06-04 11:00:20.807341
5501,4216,savings,28344.41,2025-11-10 10:34:46.452828
5502,892,savings,27285.47,2024-06-27 18:12:07.583278
5503,4446,checking,42501.4,2025-03-20 12:19:59.141105
5504,837,savings,24607.3,2025-08-22 15:21:04.260453
5505,1844,savings,23613.0,2024-11-27 23:55:41.918819
5506,1069,savings,32551.37,2023-10-29 02:00:37.187378
5507,2081,savings,38879.73,2025-07-20 09:38:02.452761
5508,4747,savings,26410.01,2026-04-29 17:47:49.109612
5509,1222,savings,41883.1,2023-07-09 20:44:16.911173
5510,4497,savings,1008.65,2024-09-25 08:54:53.462822
5511,2634,savings,44308.15,2024-11-08 01:33:06.299618
5512,1409,checking,28398.35,2025-06-28 08:40:01.100565
5513,2969,checking,27261.64,2024-07-03 20:26:02.771858
5514,326,checking,36299.4,2024-09-21 19:17:18.829195
5515,4688,savings,42744.12,2026-04-05 04:33:49.257281
5516,4595,checking,48199.97,2025-06-05 01:58:44.595860
5517,1091,checking,5781.02,2026-03-30 21:09:32.315061
5518,4484,checking,37958.4,2024-02-08 19:26:33.508051
5519,1711,checking,10637.94,2025-08-03 14:11:29.035487
5520,2443,savings,11766.76,2025-08-15 22:22:47.605544
5521,192,savings,35213.9,2025-02-28 07:39:16.262305
5522,61,checking,21266.73,2024-11-14 04:46:48.410793
5523,725,checking,34891.56,2026-05-10 16:07:02.239755
5524,4199,checking,36796.27,2026-01-27 17:33:02.374349
5525,3565,checking,37922.8,2024-04-20 12:44:19.539454
5526,3163,savings,15874.29,2026-02-10 19:45:22.313774
5527,4643,checking,37473.05,2024-08-29 19:25:32.845115
5528,808,checking,39078.71,2024-08-01 22:45:50.264328
5529,4627,checking,34780.01,2025-07-16 15:30:37.228426
5530,4887,savings,16139.41,2024-05-05 08:15:53.299435
5531,1251,savings,25056.44,2025-02-01 06:12:31.199315
5532,2477,checking,17758.84,2024-11-13 16:32:25.469012
5533,224,savings,499.51,2025-06-23 23:48:41.625779
5534,4285,checking,23208.3,2024-04-18 04:57:15.345235
5535,2913,checking,42587.98,2026-02-01 17:10:40.704852
5536,4480,savings,48776.36,2025-04-28 19:20:04.389946
5537,2093,savings,44280.79,2023-09-05 08:00:34.250031
5538,1689,checking,16288.21,2025-01-26 20:59:52.330626
5539,70,checking,24059.7,2026-03-19 08:17:24.233099
5540,1737,checking,26568.4,2024-02-24 10:16:25.210011
5541,2156,savings,4623.44,2024-05-31 15:43:53.377291
5542,4246,checking,43044.7,2025-02-21 21:46:00.933145
5543,2728,checking,26430.29,2025-07-23 13:48:37.253975
5544,207,savings,19080.33,2026-04-10 11:43:45.649541
5545,597,checking,32908.93,2023-07-25 02:33:58.066500
5546,2082,savings,21648.98,2025-01-14 06:18:44.461648
5547,3587,checking,23192.13,2024-07-09 05:29:49.499625
5548,1497,savings,19061.3,2025-03-21 09:51:55.177994
5549,1240,savings,10624.93,2024-09-10 15:15:35.851408
