transaction_id,account_id,customer_id,merchant_id,amount,transaction_type,timestamp,merchant_category,location
98288,6721,2318,45,2971.08,credit,2025-10-30 20:13:36.043789,entertainment,Matthewborough
98289,6097,4665,98,522.81,credit,2026-02-19 15:32:55.043789,restaurant,Kellytown
98290,2003,3702,80,244.86,credit,2025-10-20 21:58:36.043789,restaurant,Port Kristinport
98291,6839,4960,2,634.94,credit,2025-06-19 21:40:45.043789,travel,Lambchester
98292,5969,355,181,1189.11,debit,2026-05-28 11:22:02.043789,subscription,Sharonberg
98293,6506,1211,186,1625.01,debit,2026-05-18 06:09:45.043789,restaurant,Josebury
98294,782,3297,30,2417.38,credit,2026-05-21 11:31:22.043789,entertainment,West Richardfurt
98295,5219,4560,69,332.25,credit,2025-09-18 06:06:27.043789,health,Campbellshire
98296,1664,468,88,961.89,debit,2026-01-27 04:21:14.043789,health,South Jameston
98297,4769,4016,57,133.81,debit,2026-02-19 08:18:36.043789,health,Delgadoborough
98298,506,1529,10,1800.26,debit,2026-03-24 05:29:06.043789,health,Nathanview
98299,1431,2694,70,1084.36,credit,2025-08-17 00:16:56.043789,utilities,South Sara
98300,6209,1839,63,309.89,credit,2025-10-13 05:24:34.043789,health,Mcguiremouth
98301,517,1163,133,140.63,debit,2025-09-01 16:04:32.043789,entertainment,Holtshire
98302,5894,1077,119,89.53,credit,2025-10-28 21:21:45.043789,grocery,Brianshire
98303,5133,3266,94,879.73,credit,2026-04-30 16:21:52.043789,health,Port Jamieborough
98304,2997,3307,62,285.99,credit,2025-09-13 10:24:08.043789,travel,Johnsonstad
98305,5827,2426,162,1274.13,debit,2026-04-24 09:35:27.043789,subscription,Trevinobury
98306,5303,4072,67,2388.97,credit,2025-08-31 03:46:02.043789,travel,Port Andrea
98307,931,3652,124,855.89,credit,2025-12-11 06:37:45.043789,retail,Longborough
98308,3215,2031,132,1561.12,credit,2026-05-28 15:22:07.043789,subscription,Port Donaldburgh
98309,2244,4757,122,1560.38,credit,2026-02-09 15:08:07.043789,health,Thorntonport
98310,4899,2994,43,3206.99,debit,2025-07-18 22:16:25.043789,travel,West Erin
98311,3334,2356,23,428.06,debit,2026-01-08 10:43:38.043789,grocery,South Joshuabury
98312,334,2855,82,870.9,debit,2025-12-14 15:36:53.043789,grocery,Mendezville
98313,1205,4870,174,33.38,debit,2026-04-12 16:53:42.043789,entertainment,Bakermouth
98314,1029,2502,58,366.69,credit,2026-02-25 13:21:36.043789,subscription,New Danielleport
98315,2570,3984,87,1682.9,credit,2026-02-20 22:09:06.043789,retail,Port Daniel
98316,955,868,62,3392.13,debit,2025-10-17 06:18:39.043789,travel,Port Paulfort
98317,3495,586,171,1938.71,credit,2026-03-13 09:43:18.043789,subscription,Sarahstad
98318,1310,4999,99,1774.55,credit,2026-01-18 02:27:19.043789,grocery,Tiffanyshire
98319,6873,989,132,1529.37,credit,2026-02-10 16:28:37.043789,subscription,Hahnfurt
98320,4589,3376,164,398.29,debit,2025-10-06 13:18:23.043789,grocery,West Michael
98321,1456,4230,71,489.02,credit,2025-06-19 23:45:14.043789,health,North Julieton
98322,4637,124,166,2885.26,credit,2026-02-11 23:01:22.043789,travel,New Andrew
98323,3050,4014,55,674.71,credit,2025-07-04 09:51:46.043789,grocery,West Davidside
98324,4324,2731,112,2222.33,credit,2026-05-27 16:40:29.043789,entertainment,Lindaton
98325,6203,406,183,750.86,credit,2026-05-15 12:11:08.043789,health,West Valeriemouth
98326,781,2033,191,939.27,credit,2025-12-25 02:28:40.043789,restaurant,Port Paul
98327,5489,4107,39,2439.42,credit,2025-11-13 12:11:05.043789,entertainment,Patriciachester
98328,5612,4578,78,286.5,debit,2026-01-23 17:31:04.043789,entertainment,South Katie
98329,809,2437,61,1364.64,debit,2025-11-03 13:07:59.043789,restaurant,Jonathanhaven
98330,6814,3769,91,1094.94,debit,2025-12-31 15:47:51.043789,health,New Pamela
98331,4452,1592,199,799.22,credit,2026-02-24 22:05:10.043789,health,Dominguezchester
98332,5059,3104,68,1247.43,debit,2026-02-25 23:42:04.043789,grocery,Pattersonshire
98333,2278,2836,53,693.98,credit,2026-05-29 01:56:30.043789,restaurant,Lake Kimberly
98334,6923,916,78,1141.89,credit,2025-12-23 22:20:08.043789,entertainment,New Sabrina
98335,417,1539,91,755.17,debit,2025-09-08 19:31:36.043789,health,West Ronaldburgh
98336,1390,4893,59,1011.98,debit,2025-12-08 13:05:07.043789,travel,Rogersmouth
98337,2845,1893,26,1713.25,credit,2026-06-06 02:25:54.043789,retail,Michaelmouth
98338,745,3605,3,598.3,credit,2025-10-27 14:02:12.043789,subscription,Georgeshire
98339,1219,2944,174,552.11,credit,2025-10-23 01:06:09.043789,entertainment,Lemouth
98340,5678,202,187,723.7,credit,2025-10-02 20:10:07.043789,retail,Emilybury
98341,4588,2912,198,163.68,credit,2025-10-23 07:17:08.043789,entertainment,East Ambershire
98342,6387,4450,6,1098.39,credit,2026-05-13 23:03:32.043789,subscription,West Johnshire
98343,6762,1466,145,682.25,debit,2026-02-17 08:03:06.043789,grocery,New Jeffrey
98344,2049,3719,96,1241.41,debit,2025-12-15 12:14:08.043789,restaurant,New Megan
98345,607,4438,150,3309.33,debit,2025-12-12 18:47:41.043789,entertainment,Port Alexandra
98346,2696,2907,190,864.46,debit,2026-03-14 08:17:48.043789,entertainment,Jessicaburgh
98347,3913,3475,27,133.22,debit,2025-11-14 10:06:17.043789,entertainment,Hoffmanbury
98348,2816,1712,106,4432.0,credit,2025-11-14 10:33:46.043789,travel,North Margaretfort
98349,6027,3164,84,3228.92,debit,2025-07-04 02:19:10.043789,travel,Barrystad
98350,2641,786,32,610.68,debit,2026-01-25 21:37:22.043789,health,Schaefermouth
98351,2329,920,163,2060.27,debit,2026-05-19 03:00:30.043789,entertainment,West Charlesville
98352,4362,2171,74,342.66,debit,2025-07-30 04:23:26.043789,retail,Gloriahaven
98353,627,2511,158,1012.13,debit,2025-09-30 07:19:54.043789,utilities,Alexandraborough
98354,6671,4261,38,619.88,credit,2026-01-07 08:39:11.043789,health,Port Brendanberg
98355,6673,3528,164,1690.5,credit,2025-07-16 22:03:11.043789,grocery,Flynnshire
98356,3842,3353,175,60.62,credit,2026-06-10 17:52:17.043789,travel,East Johnborough
98357,4740,2397,177,1264.55,credit,2025-07-02 19:59:55.043789,retail,Dawnmouth
98358,6865,1021,89,3147.13,debit,2025-06-22 07:54:44.043789,travel,West Julia
98359,4583,4034,181,1277.07,debit,2026-05-22 17:39:32.043789,subscription,Guzmanborough
98360,3689,2181,178,1223.09,debit,2025-06-19 05:04:12.043789,restaurant,Wilsonborough
98361,1334,2016,45,857.48,debit,2025-10-20 23:52:05.043789,entertainment,Marshallberg
98362,2284,3638,79,156.64,debit,2025-12-29 15:58:53.043789,health,Port Amandatown
98363,778,348,67,2133.02,debit,2026-03-16 05:34:23.043789,travel,Lake Leslieburgh
98364,3436,3025,86,1814.19,debit,2026-03-28 02:46:23.043789,entertainment,Nguyenville
98365,5196,4908,128,1117.54,credit,2025-06-25 17:47:37.043789,grocery,Thomasbury
98366,36,365,57,296.2,debit,2025-11-02 15:22:46.043789,health,West Christyberg
98367,3552,2587,175,3710.13,credit,2026-02-28 16:34:48.043789,travel,Robertport
98368,6659,2712,58,1588.44,credit,2025-06-17 16:06:55.043789,subscription,Samanthaport
98369,1447,2150,52,1510.35,debit,2026-01-19 19:33:46.043789,restaurant,Shannonbury
98370,6448,2531,94,17.68,debit,2025-10-05 14:12:58.043789,health,West Christopher
98371,2905,2311,179,287.99,credit,2026-01-04 04:39:19.043789,retail,North Roberttown
98372,3033,1222,11,3143.23,credit,2026-02-24 14:36:15.043789,travel,Bishopton
98373,2631,4340,193,2442.51,credit,2026-04-02 12:40:20.043789,entertainment,North Melanie
98374,3774,1800,85,810.53,credit,2026-03-09 02:20:43.043789,subscription,Lake Shellyhaven
98375,4251,547,72,1434.39,credit,2025-12-11 04:53:12.043789,subscription,Hamiltonberg
98376,5959,994,198,1413.61,debit,2026-04-10 12:40:39.043789,entertainment,East Whitneymouth
98377,6187,2849,150,2114.6,credit,2025-11-10 02:06:40.043789,entertainment,Gordonfort
98378,3245,2904,193,2144.79,debit,2025-09-05 00:24:15.043789,entertainment,West Catherineton
98379,6275,1557,15,499.55,debit,2025-06-15 23:34:16.043789,grocery,Melissafort
98380,6779,3686,128,131.94,debit,2026-05-07 07:27:41.043789,grocery,West Jamesborough
98381,1707,1855,19,895.57,credit,2026-01-22 01:33:58.043789,utilities,West Haley
98382,1336,2344,112,3145.77,debit,2025-11-28 18:03:45.043789,entertainment,New Karl
98383,6174,1803,133,2481.53,debit,2026-03-19 17:29:39.043789,entertainment,New Debra
98384,3141,3087,139,1721.92,debit,2025-09-23 01:46:29.043789,entertainment,Rachelmouth
98385,3484,267,143,1396.6,credit,2025-09-25 22:26:52.043789,health,New Brianberg
98386,3564,1657,41,2404.97,debit,2025-12-29 20:28:22.043789,travel,South Garytown
98387,3311,1477,128,589.26,debit,2026-03-03 18:46:58.043789,grocery,Port Ashley
98388,3703,1261,108,1251.88,credit,2025-11-10 17:29:27.043789,retail,New Robertoland
98389,1342,1165,91,486.1,debit,2025-10-19 11:16:07.043789,health,Lawsonview
98390,439,4926,86,1463.63,debit,2026-03-14 07:55:39.043789,entertainment,Grantside
98391,1777,998,115,50.4,debit,2025-09-15 21:56:26.043789,restaurant,Lake Michael
98392,829,3372,97,1164.97,debit,2025-11-18 04:28:44.043789,retail,Lake Vanessa
98393,4534,2376,51,930.41,debit,2026-03-26 00:01:56.043789,entertainment,Davieshaven
98394,4786,968,75,1465.72,credit,2025-11-06 09:41:11.043789,travel,Kimberlyburgh
98395,1801,448,128,1753.94,credit,2025-10-04 00:28:54.043789,grocery,South Shannon
98396,1311,2035,135,573.1,debit,2025-06-16 15:33:03.043789,grocery,Bonillaton
98397,5131,3263,68,785.4,credit,2026-05-15 11:52:52.043789,grocery,Bryanbury
98398,3292,2316,112,1436.89,debit,2026-06-13 00:50:24.043789,entertainment,Port Nicholestad
98399,1410,788,179,356.8,credit,2025-08-04 23:55:55.043789,retail,Lake Darylport
98400,1391,3933,194,1724.47,credit,2025-10-21 14:43:32.043789,travel,Markside
98401,1385,2187,1,1706.7,credit,2025-12-28 22:05:24.043789,subscription,New Linda
98402,2373,3610,89,555.15,credit,2025-06-20 06:35:52.043789,travel,West Danielle
98403,656,3826,165,1193.07,credit,2025-08-11 07:47:54.043789,utilities,Port Scott
98404,6951,1653,136,795.21,credit,2026-04-24 22:41:34.043789,utilities,East Elizabeth
98405,6586,2094,109,1666.75,debit,2025-10-18 23:38:37.043789,health,Harrischester
98406,3202,3180,133,454.33,credit,2026-06-03 14:34:19.043789,entertainment,Davidborough
98407,1787,500,176,931.06,credit,2026-03-11 01:36:54.043789,travel,Katiestad
98408,2806,4327,68,256.35,credit,2026-01-02 03:00:34.043789,grocery,East Toniburgh
98409,874,3939,157,1456.17,debit,2026-02-25 12:10:01.043789,grocery,Lake Lauraside
98410,4682,3408,33,1323.64,credit,2025-12-27 10:07:21.043789,retail,East Waltertown
98411,797,4620,102,289.36,debit,2025-10-30 10:27:31.043789,utilities,Wadeberg
98412,2592,3953,118,1238.18,credit,2025-09-15 11:56:15.043789,health,West Kevinmouth
98413,4498,3111,132,1125.34,debit,2026-02-11 09:59:51.043789,subscription,North Madelinetown
98414,2609,4416,158,108.66,credit,2025-09-25 01:15:07.043789,utilities,Mccallborough
98415,3171,4385,39,1930.32,credit,2025-06-18 06:10:17.043789,entertainment,Brendaville
98416,4913,1601,120,1162.64,debit,2026-04-04 13:49:43.043789,grocery,North Matthew
98417,766,1356,45,2183.79,credit,2025-07-22 13:15:22.043789,entertainment,West Joseph
98418,6574,1679,107,1070.33,debit,2026-02-28 10:23:23.043789,entertainment,Castrotown
98419,5206,3728,164,1207.94,credit,2025-07-15 09:14:14.043789,grocery,Westchester
98420,490,4795,101,1400.74,debit,2025-08-01 21:58:02.043789,health,Lake James
98421,4830,1644,30,920.24,credit,2025-08-16 00:30:54.043789,entertainment,Lake Amberfort
98422,2926,2474,193,1627.16,debit,2026-05-29 16:30:13.043789,entertainment,Hodgesfort
98423,3483,1260,44,899.79,debit,2026-03-24 12:46:22.043789,subscription,South Thomaston
98424,2252,4722,197,329.58,debit,2025-08-09 05:13:01.043789,grocery,Velezmouth
98425,1653,52,197,1613.39,credit,2025-06-21 12:21:13.043789,grocery,East Paulahaven
98426,1122,4956,198,2757.44,credit,2026-05-08 03:50:48.043789,entertainment,Harrisburgh
98427,737,4479,12,1988.77,debit,2025-11-08 23:23:42.043789,retail,Lake Sarah
98428,1943,3217,182,1790.22,credit,2025-07-27 22:50:31.043789,health,Darlenefort
98429,5191,4289,153,1738.18,credit,2025-10-07 07:19:22.043789,travel,Bellland
98430,532,1387,134,1447.47,credit,2025-12-19 02:55:37.043789,utilities,New Traceytown
98431,5500,2686,62,4145.81,debit,2025-10-06 14:49:20.043789,travel,Wilsonland
98432,6591,229,133,952.88,credit,2026-01-22 22:54:58.043789,entertainment,Lake Elijahstad
98433,1351,169,4,2757.3,credit,2025-09-02 08:48:57.043789,entertainment,Andrewborough
98434,4236,785,48,1568.4,debit,2025-07-17 01:16:57.043789,entertainment,East Lisachester
98435,4879,4946,154,875.84,debit,2025-08-23 08:58:09.043789,entertainment,South Sallyside
98436,3920,701,50,50.98,credit,2025-10-05 15:36:54.043789,retail,Michelemouth
98437,362,2579,116,1152.69,debit,2026-01-18 01:30:50.043789,subscription,Vickiburgh
98438,1137,232,61,287.11,debit,2026-01-29 05:33:51.043789,restaurant,Port Michaelfort
98439,2310,2445,20,697.16,debit,2026-02-03 16:23:20.043789,utilities,South Shelleybury
98440,5869,1893,40,802.85,credit,2025-06-15 19:46:57.043789,travel,Port Davidstad
98441,4635,1502,89,3273.6,credit,2026-04-08 22:13:12.043789,travel,Michelleberg
98442,730,3856,135,528.52,debit,2026-03-17 11:16:29.043789,grocery,Robertsburgh
98443,3812,3103,129,1553.27,debit,2025-06-21 17:38:52.043789,retail,Susanshire
98444,2996,124,143,1765.33,credit,2026-04-05 03:10:54.043789,health,Bartonshire
98445,4646,662,139,1392.35,debit,2025-07-30 14:36:02.043789,entertainment,Desireemouth
98446,4827,4101,20,389.02,debit,2025-07-09 14:24:12.043789,utilities,Warrenfort
98447,1029,2502,94,225.1,debit,2025-10-08 13:33:31.043789,health,East Cynthiaport
98448,6861,4094,86,2968.64,debit,2025-09-10 01:27:57.043789,entertainment,Kyleport
98449,5208,1944,48,396.34,debit,2025-10-07 10:46:15.043789,entertainment,Garciashire
98450,5731,801,141,1165.06,debit,2026-04-11 02:40:45.043789,retail,Courtneyview
98451,3031,2803,156,1979.93,credit,2026-01-31 06:02:13.043789,subscription,West Jasonland
98452,5592,4229,115,1677.66,credit,2026-01-08 04:31:46.043789,restaurant,Jasmineside
98453,4818,290,147,934.72,credit,2026-03-16 05:34:45.043789,grocery,Boothberg
98454,863,2763,68,900.66,debit,2026-02-13 08:55:38.043789,grocery,Georgeborough
98455,4361,4035,194,3397.44,debit,2026-04-08 13:22:46.043789,travel,North Gina
98456,2280,4611,142,296.42,debit,2025-12-08 11:02:51.043789,travel,Geraldmouth
98457,1915,233,182,1161.87,debit,2025-07-13 23:27:35.043789,health,New Cassandra
98458,2568,904,193,211.88,debit,2025-10-22 21:03:52.043789,entertainment,Michelleport
98459,1589,4425,41,2289.71,debit,2025-06-18 12:33:49.043789,travel,Thorntonville
98460,5470,2894,27,345.23,debit,2026-05-15 12:16:19.043789,entertainment,Lake Jacobland
98461,122,2609,52,380.68,credit,2026-03-09 00:35:05.043789,restaurant,East Michael
98462,587,2607,175,119.57,debit,2025-11-16 21:20:17.043789,travel,South Travisborough
98463,2714,4312,190,2696.62,credit,2026-01-02 21:44:06.043789,entertainment,Brendaton
98464,6497,3710,182,1053.25,credit,2025-09-11 11:19:04.043789,health,Brianhaven
98465,480,3129,173,444.17,credit,2025-09-09 01:24:01.043789,restaurant,West Cassandrafort
98466,2906,106,125,1176.65,debit,2026-03-05 16:40:00.043789,grocery,East Christopher
98467,564,36,33,1422.02,debit,2026-02-04 14:00:25.043789,retail,East Debraville
98468,1872,3266,193,1865.38,credit,2025-11-19 21:56:17.043789,entertainment,South Zachary
98469,4796,1354,53,1971.85,debit,2026-03-08 13:09:03.043789,restaurant,West Juanchester
98470,6639,4842,162,1894.76,debit,2025-11-22 06:05:01.043789,subscription,Timothyland
98471,5708,294,43,4440.41,credit,2026-04-21 02:54:02.043789,travel,Adriennefort
98472,6937,2949,164,1937.93,credit,2025-12-24 18:40:54.043789,grocery,Melissashire
98473,4593,1192,172,934.44,debit,2026-05-24 07:27:58.043789,health,Geraldborough
98474,6697,1688,128,1859.75,credit,2026-01-11 02:32:23.043789,grocery,Woodland
98475,3151,4867,96,1374.05,credit,2025-11-03 19:15:33.043789,restaurant,New Faithberg
98476,1559,952,44,1534.95,credit,2025-09-14 18:26:30.043789,subscription,Schmidtview
98477,826,2,36,147.09,credit,2026-04-27 18:38:29.043789,retail,West Brian
98478,5427,3380,64,742.27,credit,2026-06-12 10:48:06.043789,restaurant,West Kaitlyn
98479,3280,626,26,221.82,credit,2026-03-22 05:15:02.043789,retail,Dunnville
98480,3531,782,82,1919.04,credit,2025-12-30 23:24:39.043789,grocery,North Melanieland
98481,3616,4215,131,1317.71,debit,2026-02-15 11:47:19.043789,retail,Lake Kevinhaven
98482,2170,4700,59,760.33,credit,2025-12-10 06:41:08.043789,travel,North Shelbyland
98483,1186,4946,196,8.2,debit,2026-01-12 20:52:04.043789,health,Port Richardport
98484,597,1828,172,691.91,debit,2026-03-05 22:23:36.043789,health,North Michael
98485,4108,1781,160,1257.03,debit,2025-08-19 20:40:03.043789,grocery,West Andrewside
98486,5689,969,90,840.37,credit,2025-09-03 17:17:45.043789,health,South Johnfurt
98487,861,1270,153,512.92,credit,2025-07-02 13:14:27.043789,travel,Tonyfurt
98488,1620,3041,40,3532.11,credit,2026-04-13 20:13:57.043789,travel,Thompsonville
98489,3646,3137,195,185.47,credit,2025-12-24 15:12:09.043789,subscription,Scottberg
98490,3096,3858,158,1289.44,debit,2026-04-19 10:38:54.043789,utilities,Gordontown
98491,4568,1891,48,2059.78,credit,2025-06-29 08:33:27.043789,entertainment,Franciscochester
98492,3079,247,54,31.92,debit,2026-01-04 19:30:14.043789,subscription,New Ericburgh
98493,5646,369,126,1921.86,credit,2025-06-25 17:00:21.043789,subscription,Samuelville
98494,4659,2201,40,3385.59,debit,2026-05-23 07:36:48.043789,travel,Bennettborough
98495,3326,2476,8,2308.84,credit,2025-12-04 07:41:01.043789,entertainment,Port Anneberg
98496,4180,2814,170,1995.11,debit,2025-08-06 13:53:35.043789,retail,South Patriciatown
98497,738,1595,7,1816.78,debit,2025-12-02 15:01:15.043789,retail,North Miranda
98498,2277,1834,75,2713.91,debit,2026-03-25 18:53:58.043789,travel,Chaseport
98499,4109,4664,172,190.59,debit,2026-03-28 01:03:12.043789,health,South Karenland
98500,3177,3789,155,720.17,debit,2026-02-27 23:28:36.043789,subscription,Griffinhaven
98501,1763,3719,130,1707.99,credit,2025-07-12 08:33:59.043789,entertainment,Jenniferbury
98502,5443,1381,144,689.2,debit,2026-04-22 09:26:37.043789,entertainment,Josephfort
98503,328,3623,29,1744.13,debit,2026-03-28 16:56:31.043789,restaurant,North Saraville
98504,2665,2054,129,1827.17,debit,2026-04-15 12:18:04.043789,retail,East Monicabury
98505,5147,2823,41,2494.46,credit,2025-06-13 20:51:42.043789,travel,West Louis
98506,1443,1407,184,268.43,credit,2026-01-23 05:05:36.043789,utilities,West Erika
98507,846,1905,97,1587.11,debit,2026-04-23 23:41:59.043789,retail,Chadport
98508,4016,1216,38,326.55,credit,2025-08-10 12:42:46.043789,health,East Eric
98509,3427,3725,62,2645.01,credit,2025-08-23 20:26:27.043789,travel,Scottland
98510,2322,563,195,1180.95,debit,2025-11-04 21:06:11.043789,subscription,South Anthonyville
98511,3859,337,103,12.68,credit,2025-09-08 11:55:15.043789,travel,West Mary
98512,3377,2353,156,1367.47,debit,2025-11-27 06:03:56.043789,subscription,Port Roy
98513,1407,1768,146,877.04,credit,2025-11-04 08:33:28.043789,retail,Aguilarview
98514,1441,3981,162,42.79,debit,2025-06-21 12:26:21.043789,subscription,Lake Dawn
98515,945,2487,70,41.99,credit,2025-10-18 01:28:32.043789,utilities,Drewside
98516,5131,3263,23,599.09,debit,2026-05-15 21:33:52.043789,grocery,Angelaberg
98517,4110,4665,2,2270.03,debit,2026-01-23 23:26:02.043789,travel,New Johnchester
98518,6062,1713,82,1871.82,debit,2025-09-28 12:29:50.043789,grocery,Bobbyburgh
98519,6266,894,2,579.4,debit,2026-06-09 05:00:45.043789,travel,Port Joy
98520,3213,4721,52,155.28,debit,2025-12-03 15:45:51.043789,restaurant,Elizabethstad
98521,1585,2964,15,1426.08,debit,2025-12-10 23:07:34.043789,grocery,Lake Carlosview
98522,4328,4302,23,705.05,debit,2025-11-28 12:43:36.043789,grocery,West Brian
98523,3376,3095,19,184.27,debit,2026-03-30 12:01:58.043789,utilities,Hartport
98524,2661,2622,1,471.37,credit,2025-08-26 20:19:51.043789,subscription,West Ashley
98525,5626,1119,112,1065.76,credit,2026-05-23 15:17:07.043789,entertainment,South Kevinport
98526,4263,2171,129,408.93,debit,2026-03-27 21:53:33.043789,retail,West Matthewchester
98527,6991,2673,125,1321.34,credit,2026-02-24 12:21:50.043789,grocery,West Sonia
98528,2934,943,146,542.5,debit,2025-11-26 14:25:43.043789,retail,Jenniferview
98529,4060,3218,74,504.2,debit,2026-05-20 18:00:15.043789,retail,Lake Shannon
98530,5038,4,134,261.47,debit,2025-06-20 05:26:06.043789,utilities,Port Erika
98531,2155,2313,200,3516.52,credit,2026-05-19 18:29:55.043789,entertainment,Russellside
98532,3023,4521,174,1864.89,credit,2025-08-13 21:56:47.043789,entertainment,Ericberg
98533,858,1514,124,806.03,debit,2025-11-01 05:23:58.043789,retail,East Morgan
98534,1023,2379,56,137.38,debit,2026-05-28 09:05:19.043789,health,Lake Christopher
98535,820,791,61,440.96,credit,2026-04-15 01:15:55.043789,restaurant,Cortezville
98536,2131,4870,152,670.19,credit,2026-04-10 01:20:38.043789,grocery,New Adam
98537,6562,1127,123,1195.36,credit,2025-12-09 03:02:47.043789,entertainment,Port Erikashire
98538,3531,782,81,1425.91,credit,2025-07-15 13:02:26.043789,utilities,Rodneymouth
98539,6821,2700,165,940.01,credit,2026-03-27 03:22:51.043789,utilities,Port Timothy
98540,5772,381,22,1427.54,debit,2025-08-04 18:33:00.043789,utilities,Lake Debrafurt
98541,6702,2272,182,681.1,credit,2025-07-23 12:14:18.043789,health,New Kellychester
98542,76,4085,155,1143.08,credit,2025-12-25 06:10:28.043789,subscription,Port James
98543,3251,3734,64,925.23,credit,2026-03-06 19:03:42.043789,restaurant,Joycemouth
98544,5815,4601,46,1890.31,credit,2025-09-28 02:16:13.043789,utilities,Port Tracy
98545,4129,2635,104,1863.56,credit,2026-05-04 14:17:43.043789,grocery,North Christine
98546,686,4813,158,1198.64,debit,2026-04-02 01:29:51.043789,utilities,Ashleyborough
98547,5289,1640,30,1016.52,debit,2025-08-01 13:48:25.043789,entertainment,Brownfort
98548,1878,1864,139,431.01,credit,2025-10-06 16:13:32.043789,entertainment,South Kevin
98549,692,977,81,339.76,debit,2025-08-13 15:49:47.043789,utilities,North Julian
98550,1834,340,186,891.41,credit,2025-06-17 18:17:19.043789,restaurant,East Davidborough
98551,12,4319,2,3759.45,credit,2025-12-11 17:17:37.043789,travel,Lisafort
98552,3880,757,171,220.06,debit,2026-05-01 06:29:05.043789,subscription,North Ryan
98553,1755,3396,103,4029.58,debit,2025-10-22 23:04:06.043789,travel,Terrihaven
98554,1062,1299,180,589.44,credit,2026-05-13 22:09:41.043789,retail,Port Theresa
98555,5580,2292,20,1832.97,debit,2026-03-16 21:16:54.043789,utilities,North Shawnton
98556,6299,4314,83,379.48,debit,2025-11-03 23:01:53.043789,retail,Shieldsberg
98557,5071,572,105,1274.49,debit,2025-07-16 14:20:35.043789,health,Delgadoside
98558,211,1616,64,1739.73,credit,2026-05-08 09:40:49.043789,restaurant,Grantbury
98559,1837,182,94,24.25,debit,2026-04-21 07:43:47.043789,health,Port Erika
98560,3444,2612,108,1848.19,debit,2026-01-09 04:05:46.043789,retail,Robertbury
98561,5778,2179,20,1785.09,credit,2026-05-05 08:01:47.043789,utilities,North Alexis
98562,1082,4380,184,882.33,debit,2026-04-27 21:46:24.043789,utilities,New Rachael
98563,956,1402,119,1201.13,credit,2025-07-09 13:49:32.043789,grocery,East Jenniferborough
98564,3015,3726,55,1798.74,debit,2026-05-15 00:33:23.043789,grocery,Hendersonview
98565,6243,3338,139,1446.32,debit,2025-09-17 04:05:20.043789,entertainment,West Nancy
98566,2492,4368,121,623.94,debit,2025-09-22 14:08:58.043789,subscription,West Carlafort
98567,2433,581,78,42.41,credit,2025-10-15 18:18:36.043789,entertainment,North Bradley
98568,4802,957,92,142.14,credit,2026-06-03 19:04:58.043789,entertainment,Lake Paul
98569,6716,4698,29,173.32,credit,2026-05-13 14:36:57.043789,restaurant,Amychester
98570,3505,1969,54,350.56,debit,2025-11-29 17:26:58.043789,subscription,North Charles
98571,1783,1217,94,1117.28,credit,2025-10-02 10:20:35.043789,health,Deniseberg
98572,5824,2555,65,530.89,credit,2025-12-12 08:46:20.043789,retail,North Elizabethview
98573,3332,751,25,372.99,debit,2026-01-27 11:34:45.043789,retail,North Teresaville
98574,687,374,173,226.22,credit,2025-09-18 04:29:47.043789,restaurant,Hansontown
98575,3435,1251,109,1281.42,credit,2025-11-15 23:58:25.043789,health,Alexistown
98576,2464,3946,115,1806.57,debit,2025-11-04 04:10:12.043789,restaurant,Sheppardchester
98577,2991,4392,133,133.7,credit,2025-07-24 07:50:50.043789,entertainment,Callahanport
98578,3630,86,146,957.28,debit,2026-01-12 09:05:44.043789,retail,Ponceburgh
98579,2812,1142,98,1955.1,credit,2025-08-08 06:59:01.043789,restaurant,Marytown
98580,861,1270,137,598.18,debit,2026-04-16 09:48:43.043789,retail,Port Joshuastad
98581,6385,1851,73,1424.42,credit,2025-11-23 15:35:11.043789,restaurant,New Joshualand
98582,6431,1469,152,1927.41,debit,2025-08-05 12:09:28.043789,grocery,Osborneshire
98583,5881,1715,70,1612.15,debit,2026-02-21 16:29:58.043789,utilities,East Davidside
98584,244,4410,92,1937.32,debit,2026-01-17 19:34:20.043789,entertainment,West Joann
98585,2451,1347,72,1552.03,debit,2025-10-14 12:11:12.043789,subscription,Jamesside
98586,994,1607,111,986.48,debit,2025-10-10 16:55:47.043789,retail,East Matthewtown
98587,4200,1576,183,1128.72,credit,2025-10-24 00:39:02.043789,health,Denisefurt
98588,6812,2111,9,1024.71,credit,2025-09-02 20:24:51.043789,utilities,Heatherfort
98589,4192,4686,42,151.33,credit,2025-08-15 01:07:13.043789,retail,Reyeschester
98590,1338,4729,149,694.24,debit,2025-12-12 09:04:09.043789,subscription,Port Mark
98591,3783,1038,173,1309.65,credit,2026-05-08 02:00:45.043789,restaurant,Allenville
98592,5780,3590,123,2205.73,debit,2025-11-17 03:44:08.043789,entertainment,Griffinland
98593,513,4413,159,675.81,credit,2025-10-15 11:36:34.043789,health,Dianemouth
98594,1650,3608,26,490.21,debit,2026-06-02 02:06:02.043789,retail,Taylorport
98595,4223,1856,160,761.72,credit,2026-02-14 00:47:12.043789,grocery,West Gregorymouth
98596,28,1285,136,547.33,credit,2026-05-12 02:48:46.043789,utilities,West Anthonybury
98597,1413,671,61,498.27,debit,2026-02-16 03:11:02.043789,restaurant,Crystalchester
98598,5207,1565,138,569.26,debit,2025-08-09 11:50:58.043789,travel,Jamesfort
